Time_s	Pulse	Resp
200.738	2970.000	3657.946
200.742	2947.000	3663.027
200.746	2923.000	3668.050
200.750	2900.000	3673.003
200.754	2879.000	3677.873
200.758	2854.000	3682.650
200.762	2830.000	3687.323
200.766	2805.000	3691.890
200.770	2779.000	3696.366
200.774	2751.000	3700.761
200.778	2723.000	3705.089
200.782	2693.000	3709.361
200.786	2664.000	3713.590
200.790	2636.000	3717.789
200.794	2604.000	3721.970
200.798	2573.000	3726.145
200.802	2539.000	3730.327
200.806	2506.000	3734.527
200.810	2475.000	3738.760
200.814	2443.000	3743.036
200.818	2413.000	3747.369
200.822	2384.000	3751.770
200.826	2359.000	3756.252
200.830	2333.000	3760.814
200.834	2310.000	3765.447
200.838	2289.000	3770.138
200.842	2270.000	3774.877
200.846	2254.000	3779.650
200.850	2238.000	3784.447
200.854	2226.000	3789.257
200.858	2216.000	3794.067
200.862	2205.000	3798.866
200.866	2198.000	3803.643
200.870	2189.000	3808.386
200.874	2179.000	3813.084
200.878	2170.000	3817.724
200.882	2161.000	3822.296
200.886	2153.000	3826.788
200.890	2142.000	3831.188
200.894	2133.000	3835.495
200.898	2123.000	3839.712
200.902	2111.000	3843.848
200.906	2098.000	3847.906
200.910	2084.000	3851.894
200.914	2070.000	3855.818
200.918	2056.000	3859.682
200.922	2042.000	3863.494
200.926	2027.000	3867.259
200.930	2013.000	3870.983
200.934	1999.000	3874.672
200.938	1983.000	3878.332
200.942	1967.000	3881.969
200.946	1953.000	3885.589
200.950	1939.000	3889.198
200.954	1923.000	3892.801
200.958	1908.000	3896.402
200.962	1892.000	3900.000
200.966	1878.000	3903.594
200.970	1862.000	3907.185
200.974	1848.000	3910.770
200.978	1834.000	3914.351
200.982	1820.000	3917.925
200.986	1806.000	3921.493
200.990	1794.000	3925.055
200.994	1783.000	3928.609
200.998	1775.000	3932.155
201.002	1764.000	3935.693
201.006	1757.000	3939.221
201.010	1748.000	3942.741
201.014	1741.000	3946.249
201.018	1734.000	3949.748
201.022	1726.000	3953.236
201.026	1717.000	3956.717
201.030	1706.000	3960.192
201.034	1696.000	3963.664
201.038	1684.000	3967.133
201.042	1671.000	3970.604
201.046	1659.000	3974.077
201.050	1645.000	3977.555
201.054	1633.000	3981.039
201.058	1621.000	3984.533
201.062	1608.000	3988.037
201.066	1600.000	3991.555
201.070	1594.000	3995.088
201.074	1589.000	3998.638
201.078	1586.000	4002.207
201.082	1584.000	4005.798
201.086	1582.000	4009.408
201.090	1582.000	4013.031
201.094	1579.000	4016.660
201.098	1579.000	4020.290
201.102	1575.000	4023.913
201.106	1573.000	4027.525
201.110	1568.000	4031.117
201.114	1566.000	4034.685
201.118	1561.000	4038.221
201.122	1561.000	4041.719
201.126	1559.000	4045.173
201.130	1558.000	4048.576
201.134	1558.000	4051.923
201.138	1556.000	4055.207
201.142	1554.000	4058.421
201.146	1552.000	4061.559
201.150	1552.000	4064.615
201.154	1552.000	4067.580
201.158	1552.000	4070.448
201.162	1551.000	4073.210
201.166	1551.000	4075.860
201.170	1551.000	4078.389
201.174	1551.000	4080.791
201.178	1547.000	4083.058
201.182	1545.000	4085.183
201.186	1545.000	4087.157
201.190	1542.000	4088.974
201.194	1538.000	4090.626
201.198	1537.000	4092.105
201.202	1533.000	4093.405
201.206	1530.000	4094.517
201.210	1528.000	4095.434
201.214	1524.000	4096.162
201.218	1523.000	4096.714
201.222	1521.000	4097.107
201.226	1523.000	4097.356
201.230	1526.000	4097.478
201.234	1531.000	4097.488
201.238	1542.000	4097.401
201.242	1554.000	4097.234
201.246	1570.000	4097.002
201.250	1591.000	4096.721
201.254	1615.000	4096.406
201.258	1647.000	4096.074
201.262	1680.000	4095.740
201.266	1717.000	4095.420
201.270	1757.000	4095.129
201.274	1806.000	4094.884
201.278	1857.000	4094.689
201.282	1913.000	4094.541
201.286	1972.000	4094.435
201.290	2035.000	4094.369
201.294	2102.000	4094.336
201.298	2168.000	4094.333
201.302	2235.000	4094.357
201.306	2305.000	4094.401
201.310	2373.000	4094.464
201.314	2443.000	4094.539
201.318	2511.000	4094.623
201.322	2578.000	4094.712
201.326	2644.000	4094.802
201.330	2707.000	4094.888
201.334	2765.000	4094.965
201.338	2823.000	4095.031
201.342	2875.000	4095.083
201.346	2924.000	4095.123
201.350	2970.000	4095.151
201.354	3008.000	4095.169
201.358	3043.000	4095.178
201.362	3073.000	4095.179
201.366	3096.000	4095.172
201.370	3115.000	4095.160
201.374	3127.000	4095.144
201.378	3136.000	4095.124
201.382	3141.000	4095.101
201.386	3143.000	4095.077
201.390	3143.000	4095.053
201.394	3141.000	4095.030
201.398	3138.000	4095.009
201.402	3134.000	4094.992
201.406	3129.000	4094.978
201.410	3126.000	4094.967
201.414	3120.000	4094.959
201.418	3113.000	4094.955
201.422	3108.000	4094.952
201.426	3099.000	4094.952
201.430	3087.000	4094.954
201.434	3073.000	4094.957
201.438	3059.000	4094.961
201.442	3043.000	4094.967
201.446	3026.000	4094.973
201.450	3007.000	4094.979
201.454	2987.000	4094.986
201.458	2965.000	4094.992
201.462	2940.000	4094.998
201.466	2912.000	4095.002
201.470	2884.000	4095.006
201.474	2854.000	4095.009
201.478	2825.000	4095.011
201.482	2790.000	4095.012
201.486	2756.000	4095.013
201.490	2721.000	4095.013
201.494	2688.000	4095.012
201.498	2653.000	4095.012
201.502	2618.000	4095.010
201.506	2585.000	4095.009
201.510	2548.000	4095.007
201.514	2513.000	4095.006
201.518	2482.000	4095.004
201.522	2448.000	4095.002
201.526	2420.000	4095.001
201.530	2391.000	4094.999
201.534	2364.000	4094.998
201.538	2338.000	4094.998
201.542	2314.000	4094.997
201.546	2293.000	4094.997
201.550	2272.000	4094.997
201.554	2256.000	4094.997
201.558	2238.000	4094.997
201.562	2224.000	4094.997
201.566	2209.000	4094.997
201.570	2195.000	4094.998
201.574	2182.000	4094.998
201.578	2167.000	4094.999
201.582	2154.000	4094.999
201.586	2140.000	4094.999
201.590	2126.000	4095.000
201.594	2114.000	4095.000
201.598	2102.000	4095.000
201.602	2091.000	4095.001
201.606	2079.000	4095.001
201.610	2070.000	4095.001
201.614	2056.000	4095.001
201.618	2044.000	4095.001
201.622	2032.000	4095.001
201.626	2016.000	4095.001
201.630	2004.000	4095.001
201.634	1992.000	4095.001
201.638	1976.000	4095.001
201.642	1962.000	4095.000
201.646	1946.000	4095.000
201.650	1934.000	4095.000
201.654	1918.000	4095.000
201.658	1906.000	4095.000
201.662	1890.000	4095.000
201.666	1878.000	4095.000
201.670	1866.000	4095.000
201.674	1854.000	4095.000
201.678	1846.000	4095.000
201.682	1836.000	4095.000
201.686	1826.000	4095.000
201.690	1814.000	4095.000
201.694	1802.000	4095.000
201.698	1788.000	4095.000
201.702	1774.000	4095.000
201.706	1760.000	4095.000
201.710	1742.000	4095.000
201.714	1726.000	4095.000
201.718	1706.000	4095.000
201.722	1688.000	4095.000
201.726	1668.000	4095.000
201.730	1648.000	4095.000
201.734	1626.000	4095.000
201.738	1606.000	4095.000
201.742	1586.000	4095.000
201.746	1568.000	4095.000
201.750	1552.000	4095.000
201.754	1536.000	4095.000
201.758	1522.000	4095.000
201.762	1506.000	4095.000
201.766	1494.000	4095.000
201.770	1484.000	4095.000
201.774	1474.000	4095.000
201.778	1464.000	4095.000
201.782	1458.000	4095.000
201.786	1452.000	4095.000
201.790	1448.000	4095.000
201.794	1446.000	4095.000
201.798	1446.000	4095.000
201.802	1444.000	4095.000
201.806	1444.000	4095.000
201.810	1442.000	4095.000
201.814	1442.000	4095.000
201.818	1442.000	4095.000
201.822	1440.000	4095.000
201.826	1438.000	4095.000
201.830	1436.000	4095.000
201.834	1434.000	4095.000
201.838	1432.000	4095.000
201.842	1428.000	4095.000
201.846	1426.000	4095.000
201.850	1426.000	4095.000
201.854	1424.000	4095.000
201.858	1424.000	4095.000
201.862	1424.000	4095.000
201.866	1426.000	4095.000
201.870	1430.000	4095.000
201.874	1434.000	4095.000
201.878	1434.000	4095.000
201.882	1434.000	4095.000
201.886	1436.000	4095.000
201.890	1434.000	4095.000
201.894	1436.000	4095.000
201.898	1438.000	4095.000
201.902	1442.000	4095.000
201.906	1446.000	4095.000
201.910	1448.000	4095.000
201.914	1450.000	4095.000
201.918	1452.000	4095.000
201.922	1452.000	4095.000
201.926	1452.000	4095.000
201.930	1452.000	4095.000
201.934	1454.000	4095.000
201.938	1456.000	4095.000
201.942	1460.000	4095.000
201.946	1466.000	4095.000
201.950	1472.000	4095.000
201.954	1484.000	4095.000
201.958	1498.000	4095.000
201.962	1516.000	4095.000
201.966	1538.000	4095.000
201.970	1566.000	4095.000
201.974	1598.000	4095.000
201.978	1638.000	4095.000
201.982	1684.000	4095.000
201.986	1738.000	4095.000
201.990	1796.000	4095.000
201.994	1862.000	4095.000
201.998	1934.000	4095.000
202.002	2012.000	4095.000
202.006	2092.000	4095.000
202.010	2180.000	4095.000
202.014	2270.000	4095.000
202.018	2360.000	4095.000
202.022	2450.000	4095.000
202.026	2540.000	4095.000
202.030	2626.000	4095.000
202.034	2710.000	4095.000
202.038	2788.000	4095.000
202.042	2862.000	4095.000
202.046	2932.000	4095.000
202.050	2994.000	4095.000
202.054	3054.000	4095.000
202.058	3108.000	4095.000
202.062	3154.000	4095.000
202.066	3198.000	4095.000
202.070	3238.000	4095.000
202.074	3268.000	4095.000
202.078	3298.000	4095.000
202.082	3320.000	4095.000
202.086	3338.000	4095.000
202.090	3352.000	4095.000
202.094	3364.000	4095.000
202.098	3372.000	4095.000
202.102	3378.000	4095.000
202.106	3382.000	4095.000
202.110	3386.000	4095.000
202.114	3390.000	4095.000
202.118	3394.000	4095.000
202.122	3396.000	4095.000
202.126	3396.000	4095.000
202.130	3392.000	4095.000
202.134	3390.000	4095.000
202.138	3384.000	4095.000
202.142	3374.000	4095.000
202.146	3358.000	4095.000
202.150	3344.000	4095.000
202.154	3322.000	4095.000
202.158	3302.000	4095.000
202.162	3278.000	4095.000
202.166	3252.000	4095.000
202.170	3224.000	4095.000
202.174	3196.000	4095.000
202.178	3168.000	4095.000
202.182	3138.000	4095.000
202.186	3106.000	4095.000
202.190	3072.000	4095.000
202.194	3040.000	4095.000
202.198	3002.000	4095.000
202.202	2964.000	4095.000
202.206	2924.000	4095.000
202.210	2882.000	4095.000
202.214	2842.000	4095.000
202.218	2800.000	4095.000
202.222	2756.000	4095.000
202.226	2714.000	4095.000
202.230	2674.000	4095.000
202.234	2632.000	4095.000
202.238	2594.000	4095.000
202.242	2558.000	4095.000
202.246	2522.000	4095.000
202.250	2490.000	4095.000
202.254	2458.000	4095.000
202.258	2428.000	4095.000
202.262	2402.000	4095.000
202.266	2376.000	4095.000
202.270	2352.000	4095.000
202.274	2332.000	4095.000
202.278	2310.000	4095.000
202.282	2292.000	4095.000
202.286	2272.000	4095.000
202.290	2254.000	4095.000
202.294	2236.000	4095.000
202.298	2218.000	4095.000
202.302	2200.000	4095.000
202.306	2182.000	4095.000
202.310	2164.000	4095.000
202.314	2148.000	4095.000
202.318	2130.000	4095.000
202.322	2112.000	4095.000
202.326	2092.000	4095.000
202.330	2074.000	4095.000
202.334	2054.000	4095.000
202.338	2036.000	4095.000
202.342	2018.000	4095.000
202.346	2002.000	4095.000
202.350	1988.000	4095.000
202.354	1974.000	4095.000
202.358	1962.000	4095.000
202.362	1952.000	4095.000
202.366	1942.000	4095.000
202.370	1934.000	4095.000
202.374	1924.000	4095.000
202.378	1916.000	4095.000
202.382	1908.000	4095.000
202.386	1898.000	4095.000
202.390	1890.000	4095.000
202.394	1880.000	4095.000
202.398	1868.000	4095.000
202.402	1858.000	4095.000
202.406	1846.000	4095.000
202.410	1832.000	4095.000
202.414	1818.000	4095.000
202.418	1804.000	4095.000
202.422	1790.000	4095.000
202.426	1776.000	4095.000
202.430	1762.000	4095.000
202.434	1748.000	4095.000
202.438	1732.000	4095.000
202.442	1720.000	4095.000
202.446	1706.000	4095.000
202.450	1690.000	4095.000
202.454	1678.000	4095.000
202.458	1666.000	4095.000
202.462	1654.000	4095.000
202.466	1642.000	4095.000
202.470	1632.000	4095.000
202.474	1618.000	4095.000
202.478	1606.000	4095.000
202.482	1594.000	4095.000
202.486	1578.000	4095.000
202.490	1566.000	4095.000
202.494	1552.000	4095.000
202.498	1540.000	4095.000
202.502	1528.000	4095.000
202.506	1518.000	4095.000
202.510	1510.000	4095.000
202.514	1502.000	4095.000
202.518	1494.000	4095.000
202.522	1488.000	4095.000
202.526	1484.000	4095.000
202.530	1480.000	4095.000
202.534	1476.000	4095.000
202.538	1472.000	4095.000
202.542	1468.000	4095.000
202.546	1466.000	4095.000
202.550	1462.000	4095.000
202.554	1460.000	4095.000
202.558	1456.000	4095.000
202.562	1454.000	4095.000
202.566	1454.000	4095.000
202.570	1454.000	4095.000
202.574	1456.000	4095.000
202.578	1456.000	4095.000
202.582	1456.000	4095.000
202.586	1458.000	4095.000
202.590	1462.000	4095.000
202.594	1464.000	4095.000
202.598	1468.000	4095.000
202.602	1470.000	4095.000
202.606	1474.000	4095.000
202.610	1474.000	4095.000
202.614	1474.000	4095.000
202.618	1476.000	4095.000
202.622	1474.000	4095.000
202.626	1474.000	4095.000
202.630	1472.000	4095.000
202.634	1468.000	4095.000
202.638	1468.000	4095.000
202.642	1466.000	4095.000
202.646	1464.000	4095.000
202.650	1462.000	4095.000
202.654	1460.000	4095.000
202.658	1460.000	4095.000
202.662	1462.000	4095.000
202.666	1462.000	4095.000
202.670	1466.000	4095.000
202.674	1472.000	4095.000
202.678	1480.000	4095.000
202.682	1488.000	4095.000
202.686	1506.000	4095.000
202.690	1526.000	4095.000
202.694	1552.000	4095.000
202.698	1584.000	4095.000
202.702	1624.000	4095.000
202.706	1670.000	4095.000
202.710	1722.000	4095.000
202.714	1780.000	4095.000
202.718	1848.000	4095.000
202.722	1918.000	4095.000
202.726	1992.000	4095.000
202.730	2070.000	4095.000
202.734	2156.000	4095.000
202.738	2242.000	4095.000
202.742	2328.000	4095.000
202.746	2416.000	4095.000
202.750	2506.000	4095.000
202.754	2592.000	4095.000
202.758	2676.000	4095.000
202.762	2756.000	4095.000
202.766	2834.000	4095.000
202.770	2906.000	4095.000
202.774	2976.000	4095.000
202.778	3040.000	4095.000
202.782	3104.000	4095.000
202.786	3162.000	4095.000
202.790	3216.000	4095.000
202.794	3262.000	4095.000
202.798	3306.000	4095.000
202.802	3342.000	4095.000
202.806	3372.000	4095.000
202.810	3400.000	4095.000
202.814	3422.000	4095.000
202.818	3442.000	4095.000
202.822	3456.000	4095.000
202.826	3468.000	4095.000
202.830	3480.000	4095.000
202.834	3488.000	4095.000
202.838	3492.000	4095.000
202.842	3496.000	4095.000
202.846	3496.000	4095.000
202.850	3492.000	4095.000
202.854	3486.000	4095.000
202.858	3476.000	4095.000
202.862	3462.000	4095.000
202.866	3444.000	4095.000
202.870	3426.000	4095.000
202.874	3404.000	4095.000
202.878	3382.000	4095.000
202.882	3356.000	4095.000
202.886	3330.000	4095.000
202.890	3302.000	4095.000
202.894	3272.000	4095.000
202.898	3244.000	4095.000
202.902	3216.000	4095.000
202.906	3186.000	4095.000
202.910	3156.000	4095.000
202.914	3124.000	4095.000
202.918	3092.000	4095.000
202.922	3058.000	4095.000
202.926	3024.000	4095.000
202.930	2988.000	4095.000
202.934	2952.000	4095.000
202.938	2916.000	4095.000
202.942	2880.000	4095.000
202.946	2846.000	4095.000
202.950	2810.000	4095.000
202.954	2776.000	4095.000
202.958	2740.000	4095.000
202.962	2706.000	4095.000
202.966	2670.000	4095.000
202.970	2636.000	4095.000
202.974	2600.000	4095.000
202.978	2564.000	4095.000
202.982	2528.000	4095.000
202.986	2492.000	4095.000
202.990	2458.000	4095.000
202.994	2424.000	4095.000
202.998	2390.000	4095.000
203.002	2360.000	4095.000
203.006	2330.000	4095.000
203.010	2302.000	4095.000
203.014	2278.000	4095.000
203.018	2254.000	4095.000
203.022	2232.000	4095.000
203.026	2210.000	4095.000
203.030	2190.000	4095.000
203.034	2170.000	4095.000
203.038	2154.000	4095.000
203.042	2138.000	4095.000
203.046	2124.000	4095.000
203.050	2112.000	4095.000
203.054	2100.000	4095.000
203.058	2090.000	4095.000
203.062	2080.000	4095.000
203.066	2068.000	4095.000
203.070	2058.000	4095.000
203.074	2044.000	4095.000
203.078	2032.000	4095.000
203.082	2018.000	4095.000
203.086	2004.000	4095.000
203.090	1990.000	4095.000
203.094	1976.000	4095.000
203.098	1960.000	4095.000
203.102	1942.000	4095.000
203.106	1926.000	4095.000
203.110	1908.000	4095.000
203.114	1890.000	4095.000
203.118	1874.000	4095.000
203.122	1858.000	4095.000
203.126	1842.000	4095.000
203.130	1828.000	4095.000
203.134	1810.000	4095.000
203.138	1796.000	4095.000
203.142	1784.000	4095.000
203.146	1772.000	4095.000
203.150	1762.000	4095.000
203.154	1752.000	4095.000
203.158	1742.000	4095.000
203.162	1732.000	4095.000
203.166	1722.000	4095.000
203.170	1708.000	4095.000
203.174	1696.000	4095.000
203.178	1682.000	4095.000
203.182	1666.000	4095.000
203.186	1650.000	4095.000
203.190	1630.000	4095.000
203.194	1610.000	4095.000
203.198	1588.000	4095.000
203.202	1566.000	4095.000
203.206	1542.000	4095.000
203.210	1518.000	4095.000
203.214	1498.000	4095.000
203.218	1476.000	4095.000
203.222	1460.000	4095.000
203.226	1446.000	4095.000
203.230	1434.000	4095.000
203.234	1428.000	4095.000
203.238	1424.000	4095.000
203.242	1418.000	4095.000
203.246	1416.000	4095.000
203.250	1412.000	4095.000
203.254	1410.000	4095.000
203.258	1408.000	4095.000
203.262	1406.000	4095.000
203.266	1404.000	4095.000
203.270	1402.000	4095.000
203.274	1398.000	4095.000
203.278	1394.000	4095.000
203.282	1390.000	4095.000
203.286	1386.000	4095.000
203.290	1382.000	4095.000
203.294	1378.000	4095.000
203.298	1372.000	4095.000
203.302	1368.000	4095.000
203.306	1366.000	4095.000
203.310	1360.000	4095.000
203.314	1358.000	4095.000
203.318	1354.000	4095.000
203.322	1350.000	4095.000
203.326	1348.000	4095.000
203.330	1348.000	4095.000
203.334	1348.000	4095.000
203.338	1350.000	4095.000
203.342	1354.000	4095.000
203.346	1354.000	4095.000
203.350	1356.000	4095.000
203.354	1358.000	4095.000
203.358	1362.000	4095.000
203.362	1364.000	4095.000
203.366	1368.000	4095.000
203.370	1370.000	4095.000
203.374	1372.000	4095.000
203.378	1376.000	4095.000
203.382	1380.000	4095.000
203.386	1386.000	4095.000
203.390	1394.000	4095.000
203.394	1402.000	4095.000
203.398	1410.000	4095.000
203.402	1424.000	4095.000
203.406	1436.000	4095.000
203.410	1450.000	4095.000
203.414	1468.000	4095.000
203.418	1488.000	4095.000
203.422	1514.000	4095.000
203.426	1546.000	4095.000
203.430	1586.000	4095.000
203.434	1630.000	4095.000
203.438	1682.000	4095.000
203.442	1740.000	4095.000
203.446	1806.000	4095.000
203.450	1874.000	4095.000
203.454	1948.000	4095.000
203.458	2026.000	4095.000
203.462	2106.000	4095.000
203.466	2188.000	4095.000
203.470	2272.000	4095.000
203.474	2356.000	4095.000
203.478	2440.000	4095.000
203.482	2524.000	4095.000
203.486	2606.000	4095.000
203.490	2686.000	4095.000
203.494	2762.000	4095.000
203.498	2838.000	4095.000
203.502	2908.000	4095.000
203.506	2974.000	4095.000
203.510	3038.000	4095.000
203.514	3096.000	4095.000
203.518	3152.000	4095.000
203.522	3202.000	4095.000
203.526	3246.000	4095.000
203.530	3288.000	4095.000
203.534	3322.000	4095.000
203.538	3348.000	4095.000
203.542	3374.000	4095.000
203.546	3392.000	4095.000
203.550	3406.000	4095.000
203.554	3416.000	4095.000
203.558	3420.000	4095.000
203.562	3424.000	4095.000
203.566	3426.000	4095.000
203.570	3422.000	4095.000
203.574	3416.000	4095.000
203.578	3408.000	4095.000
203.582	3396.000	4095.000
203.586	3384.000	4095.000
203.590	3368.000	4095.000
203.594	3354.000	4095.000
203.598	3338.000	4095.000
203.602	3326.000	4095.000
203.606	3308.000	4095.000
203.610	3292.000	4095.000
